,Open Bid_x,Open Bid_y,weekday_y,Long Swap USDPLN,Short Swap USDPLN
2009-03-12,0.2,3.48,3,-8.055555555555556e-05,5.000000000000001e-05
2009-03-13,0.35,3.51,4,-6.913580246913579e-05,5.574074074074073e-05
2009-03-14,0.2,3.55,5,-8.217592592592592e-05,5.1215277777777766e-05
2009-03-15,0.2,3.55,6,-8.217592592592592e-05,5.1215277777777766e-05
2009-03-16,0.3,3.5,0,-7.264957264957265e-05,5.555555555555556e-05
2009-03-17,0.35,3.45,1,-6.790123456790125e-05,4.713804713804714e-05
2009-03-18,0.27,3.46,2,-0.0002224409448818898,0.0001154188948306595
2009-03-19,0.25,3.48,3,-7.622222222222221e-05,3.94894894894895e-05
2009-03-20,0.35,3.42,4,-6.728395061728395e-05,4.663299663299663e-05
2009-03-21,0.25,3.2,5,-7.000000000000001e-05,3.888888888888889e-05
2009-03-22,0.2,3.2,6,-7.407407407407409e-05,4.513888888888889e-05
2009-03-23,0.5,3.4,0,-5.74074074074074e-05,4.012345679012346e-05
2009-03-24,0.5,3.36,1,-5.666666666666668e-05,3.9506172839506166e-05
2009-03-25,0.4,3.2,2,-0.0001785714285714286,0.00011111111111111113
2009-03-26,0.25,3.1,3,-6.777777777777777e-05,5.658436213991769e-05
2009-03-27,0.35,3.3,4,-6.48148148148148e-05,3.678678678678678e-05
2009-03-28,0.6,3.11,5,-4.704861111111111e-05,3.230994152046783e-05
2009-03-29,0.25,3.11,6,-6.800000000000001e-05,4.141414141414141e-05
2009-03-30,0.3,3.16,0,-6.538461538461537e-05,4.4444444444444447e-05
2009-03-31,0.23,3.17,1,-7.091237579042458e-05,5.048798798798799e-05
2009-04-01,0.25,3.21,2,-0.00021066666666666667,0.00017654320987654318
2009-04-02,0.35,3.15,3,-6.172839506172838e-05,3.487318840579712e-05
2009-04-03,0.35,3.2,4,-6.275720164609054e-05,3.494623655913979e-05
2009-04-04,0.18,3.2,5,-7.580037664783429e-05,4.513888888888889e-05
2009-04-05,0.4,3.2,6,-5.952380952380954e-05,4.208250166334e-05
2009-04-06,0.23,2.9,0,-7.158988256549234e-05,4.7979797979797985e-05
2009-04-07,0.2,3.13,1,-7.245370370370371e-05,4.8703703703703704e-05
2009-04-08,0.33,3.11,2,-0.00018671679197994988,0.00010382513661202181
2009-04-09,0.25,3.1,3,-6.777777777777777e-05,4.124579124579125e-05
2009-04-10,0.23,3.09,4,-6.910569105691057e-05,5.7644110275689214e-05
2009-04-11,0.1,3.18,5,-8.282828282828282e-05,4.479166666666666e-05
2009-04-12,0.26,3.18,6,-6.878306878306878e-05,4.811183732752359e-05
2009-04-13,0.3,3.18,0,-6.581196581196581e-05,4.479166666666666e-05
2009-04-14,0.35,3.26,1,-6.378600823045267e-05,5.674603174603174e-05
2009-04-15,0.25,3.15,2,-0.000208,0.0001262626262626263
2009-04-16,0.1,3.16,3,-8.23232323232323e-05,4.4444444444444447e-05
2009-04-17,0.25,3.19,4,-6.977777777777779e-05,5.249042145593869e-05
2009-04-18,0.25,3.0,5,-7.222222222222223e-05,5.452674897119341e-05
2009-04-19,0.25,3.0,6,-7.222222222222223e-05,4.780801209372638e-05
2009-04-20,0.3,3.18,0,-6.581196581196581e-05,4.479166666666666e-05
2009-04-21,0.3,3.15,1,-6.41025641025641e-05,4.427083333333333e-05
2009-04-22,0.25,3.17,2,-0.000208,0.00012727272727272728
2009-04-23,0.28,3.18,3,-6.727430555555556e-05,4.811183732752359e-05
2009-04-24,0.28,3.19,4,-6.749131944444446e-05,4.981481481481481e-05
2009-04-25,0.1,3.1,5,-8.08080808080808e-05,4.340277777777776e-05
2009-04-26,0.25,3.1,6,-6.777777777777777e-05,4.969765684051398e-05
2009-04-27,0.25,3.2,0,-6.888888888888888e-05,5.000000000000001e-05
2009-04-28,0.25,3.25,1,-7.222222222222223e-05,4.377104377104377e-05
2009-04-29,0.2,3.45,2,-0.00023958333333333335,0.00020192307692307691
2009-04-30,0.11,3.35,3,-8.608608608608607e-05,6.107026143790851e-05
2009-05-01,0.2,3.4,4,-7.87037037037037e-05,4.8611111111111115e-05
2009-05-02,0.1,3.4,5,-8.838383838383836e-05,4.8611111111111115e-05
2009-05-03,0.25,3.4,6,-7.444444444444443e-05,5.536659108087681e-05
2009-05-04,0.2,3.45,0,-7.986111111111112e-05,4.9479166666666665e-05
2009-05-05,0.2,3.48,1,-8.055555555555556e-05,5.000000000000001e-05
2009-05-06,0.15,3.49,2,-0.0002557971014492754,0.00014343434343434347
2009-05-07,0.15,3.57,3,-8.719806763285024e-05,4.915824915824917e-05
2009-05-08,0.2,3.6,4,-9.027777777777777e-05,5.74074074074074e-05
2009-05-09,0.2,3.58,5,-8.287037037037036e-05,5.818318318318319e-05
2009-05-10,0.3,3.58,6,-7.435897435897434e-05,5.592105263157895e-05
2009-05-11,0.2,3.65,0,-8.449074074074074e-05,5.833333333333333e-05
2009-05-12,0.09,3.76,1,-9.862385321100916e-05,6.0961968680089485e-05
2009-05-13,0.24,3.68,2,-0.00024462365591397853,0.00017841163310961967
2009-05-14,0.1,3.63,3,-9.419191919191919e-05,5.796296296296296e-05
2009-05-15,0.1,3.76,4,-9.747474747474746e-05,6.037037037037037e-05
2009-05-16,0.2,3.67,5,-8.495370370370372e-05,6.488095238095238e-05
2009-05-17,0.25,3.67,6,-8.044444444444444e-05,6.046863189720333e-05
2009-05-18,0.2,3.66,0,-8.472222222222221e-05,5.851851851851853e-05
2009-05-19,0.18,3.85,1,-9.110169491525423e-05,5.2414021164021155e-05
2009-05-20,0.18,3.87,2,-0.0002747175141242938,0.00019849537037037042
2009-05-21,0.23,3.8,3,-8.514001806684735e-05,6.23123123123123e-05
2009-05-22,0.09,3.82,4,-0.00010015290519877675,7.213930348258706e-05
2009-05-23,0.1,3.68,5,-9.545454545454543e-05,5.347222222222222e-05
2009-05-24,0.2,3.68,6,-8.518518518518517e-05,5.888888888888888e-05
2009-05-25,0.2,3.65,0,-8.449074074074074e-05,5.833333333333333e-05
2009-05-26,0.11,3.14,1,-8.083083083083082e-05,4.838116261957322e-05
2009-05-27,0.24,3.24,2,-0.00021505376344086016,0.00016203703703703703
2009-05-28,0.09,3.6,3,-9.454638124362892e-05,5.7979120059656974e-05
2009-05-29,0.1,3.5,4,-9.09090909090909e-05,5.555555555555556e-05
2009-05-30,0.1,3.3,5,-9.343434343434342e-05,4.687499999999999e-05
2009-05-31,0.3,3.3,6,-7.478632478632479e-05,5.0804093567251464e-05
2009-06-01,0.1,3.65,0,-9.469696969696968e-05,5.833333333333333e-05
2009-06-02,0.23,3.58,1,-8.017163504968382e-05,5.647534952170714e-05
2009-06-03,0.1,3.66,2,-0.0002840909090909091,0.0001755555555555556
2009-06-04,0.2,3.67,3,-8.495370370370372e-05,5.8703703703703704e-05
2009-06-05,0.1,3.65,4,-9.469696969696968e-05,6.790123456790125e-05
2009-06-06,0.2,3.3,5,-7.87037037037037e-05,6.41025641025641e-05
2009-06-07,0.3,3.3,6,-7.05128205128205e-05,5.0804093567251464e-05
2009-06-08,0.1,3.0,0,-7.828282828282826e-05,4.6296296296296294e-05
2009-06-09,0.28,3.3,1,-6.987847222222222e-05,5.292792792792793e-05
2009-06-10,0.23,3.4,2,-0.00022831978319783197,0.00014873417721518987
2009-06-11,0.23,3.55,3,-7.949412827461608e-05,5.938697318007662e-05
2009-06-12,0.11,3.4,4,-8.733733733733732e-05,5.316409124356145e-05
2009-06-13,0.1,3.48,5,-9.04040404040404e-05,5.000000000000001e-05
2009-06-14,0.2,3.48,6,-8.055555555555556e-05,4.54248366013072e-05
2009-06-15,0.23,3.54,0,-7.926829268292683e-05,6.0411810411810414e-05
2009-06-16,0.2,3.5,1,-8.101851851851853e-05,6.150793650793651e-05
2009-06-17,0.25,3.54,2,-0.0002326666666666667,0.0001775862068965517
2009-06-18,0.2,3.55,3,-8.101851851851853e-05,6.25e-05
2009-06-19,0.26,3.61,4,-7.826278659611995e-05,6.638071895424836e-05
2009-06-20,0.2,3.53,5,-8.171296296296298e-05,6.21031746031746e-05
2009-06-21,0.1,3.53,6,-9.166666666666667e-05,5.086805555555554e-05
2009-06-22,0.2,3.45,0,-7.986111111111112e-05,5.462962962962963e-05
2009-06-23,0.25,3.35,1,-7.222222222222223e-05,5.555555555555556e-05
2009-06-24,0.25,3.41,2,-0.0002233333333333333,0.00017011494252873563
2009-06-25,0.2,3.35,3,-7.638888888888889e-05,5.853174603174603e-05
2009-06-26,0.25,3.36,4,-7.355555555555558e-05,5.5747126436781604e-05
2009-06-27,0.1,3.25,5,-8.712121212121211e-05,4.6006944444444444e-05
2009-06-28,0.3,3.25,6,-6.944444444444443e-05,5.092592592592593e-05
2009-06-29,0.3,3.42,0,-7.094017094017094e-05,5.4074074074074075e-05
2009-06-30,0.24,3.42,1,-7.63888888888889e-05,4.8481711525189786e-05
2009-07-01,0.2,3.4,2,-0.0002361111111111111,0.0001785714285714286
2009-07-02,0.25,3.39,3,-7.422222222222221e-05,4.1904761904761914e-05
2009-07-03,0.25,3.35,4,-7.333333333333332e-05,5.555555555555556e-05
2009-07-04,0.1,3.2,5,-8.787878787878787e-05,4.513888888888889e-05
2009-07-05,0.2,3.2,6,-7.824074074074076e-05,6.196581196581198e-05
2009-07-06,0.2,3.4,0,-7.986111111111112e-05,5.952380952380954e-05
2009-07-07,0.25,3.35,1,-7.222222222222223e-05,4.126984126984126e-05
2009-07-08,0.2,3.12,2,-0.0002166666666666667,0.00016190476190476192
2009-07-09,0.2,3.3,3,-7.523148148148149e-05,5.753968253968254e-05
2009-07-10,0.23,3.31,4,-7.407407407407407e-05,4.264705882352942e-05
2009-07-11,0.1,3.35,5,-8.712121212121211e-05,4.7743055555555545e-05
2009-07-12,0.1,3.35,6,-8.712121212121211e-05,4.7743055555555545e-05
2009-07-13,0.2,3.4,0,-7.87037037037037e-05,5.952380952380954e-05
2009-07-14,0.15,3.29,1,-8.067632850241547e-05,4.6701388888888884e-05
2009-07-15,0.25,3.3,2,-0.00021333333333333336,0.00013383838383838382
2009-07-16,0.22,3.24,3,-7.33151183970856e-05,5.5164319248826304e-05
2009-07-17,0.28,3.3,4,-6.987847222222222e-05,6.41025641025641e-05
2009-07-18,0.1,3.2,5,-8.333333333333333e-05,4.513888888888889e-05
2009-07-19,0.2,3.2,6,-7.407407407407409e-05,5.5555555555555565e-05
2009-07-20,0.2,3.05,0,-7.060185185185186e-05,5.2579365079365074e-05
2009-07-21,0.22,3.03,1,-6.85336976320583e-05,4.837490551776265e-05
2009-07-22,0.2,2.89,2,-0.00020069444444444442,0.00014821428571428575
2009-07-23,0.2,3.0,3,-6.944444444444446e-05,5.1587301587301586e-05
2009-07-24,0.24,3.02,4,-6.675627240143371e-05,4.9768518518518516e-05
2009-07-25,0.1,2.97,5,-7.752525252525251e-05,4.1145833333333335e-05
2009-07-26,0.22,2.97,6,-6.716757741347905e-05,4.72411186696901e-05
2009-07-27,0.2,3.02,0,-6.990740740740743e-05,5.1984126984126985e-05
2009-07-28,0.25,3.0,1,-6.555555555555557e-05,3.956228956228956e-05
2009-07-29,0.2,3.01,2,-0.00020833333333333337,0.00015535714285714287
2009-07-30,0.2,3.1,3,-7.175925925925927e-05,5.357142857142856e-05
2009-07-31,0.25,3.19,4,-6.977777777777779e-05,4.2760942760942755e-05
2009-08-01,0.2,3.2,5,-7.407407407407409e-05,5.5555555555555565e-05
2009-08-02,0.2,3.2,6,-7.407407407407409e-05,6.196581196581198e-05
2009-08-03,0.2,3.18,0,-7.361111111111111e-05,5.515873015873016e-05
2009-08-04,0.2,3.15,1,-7.175925925925927e-05,4.427083333333333e-05
2009-08-05,0.26,3.08,2,-0.00019973544973544968,0.0001495433789954338
2009-08-06,0.2,3.1,3,-7.175925925925927e-05,3.9215686274509805e-05
2009-08-07,0.22,3.13,4,-7.081056466302369e-05,6.255468066491688e-05
2009-08-08,0.2,3.2,5,-7.407407407407409e-05,6.196581196581198e-05
2009-08-09,0.2,3.2,6,-7.407407407407409e-05,5.5555555555555565e-05
2009-08-10,0.2,3.2,0,-7.407407407407409e-05,4.513888888888889e-05
2009-08-11,0.25,3.1,1,-6.777777777777777e-05,4.124579124579125e-05
2009-08-12,0.2,3.12,2,-0.0002166666666666667,0.00013124999999999996
2009-08-13,0.2,3.13,3,-7.222222222222223e-05,4.392361111111111e-05
2009-08-14,0.2,3.17,4,-7.337962962962963e-05,5.496031746031746e-05
2009-08-15,0.2,3.1,5,-7.407407407407409e-05,5.982905982905982e-05
2009-08-16,0.25,3.1,6,-7.000000000000001e-05,5.357142857142856e-05
2009-08-17,0.2,3.21,0,-7.430555555555557e-05,5.5753968253968254e-05
2009-08-18,0.2,3.22,1,-7.453703703703705e-05,5.037037037037039e-05
2009-08-19,0.2,3.24,2,-0.000225,0.0001522222222222222
2009-08-20,0.2,3.25,3,-7.407407407407409e-05,6.303418803418804e-05
2009-08-21,0.2,3.31,4,-7.662037037037037e-05,5.773809523809526e-05
2009-08-22,0.2,3.1,5,-7.175925925925927e-05,5.982905982905982e-05
2009-08-23,0.2,3.1,6,-7.175925925925927e-05,5.982905982905982e-05
2009-08-24,0.2,3.1,0,-7.407407407407409e-05,5.357142857142856e-05
2009-08-25,0.22,2.6,1,-6.557377049180328e-05,4.264475743348983e-05
2009-08-26,0.15,2.87,2,-0.00021159420289855078,0.00016474358974358976
2009-08-27,0.2,2.87,3,-6.64351851851852e-05,4.388888888888889e-05
2009-08-28,0.22,3.03,4,-6.85336976320583e-05,3.441358024691357e-05
2009-08-29,0.2,3.05,5,-7.245370370370371e-05,5.8760683760683754e-05
2009-08-30,0.2,3.05,6,-7.245370370370371e-05,5.8760683760683754e-05
2009-08-31,0.19,3.12,0,-7.306255835667601e-05,5.575831305758313e-05
2009-09-01,0.2,3.19,1,-7.384259259259262e-05,5.656199677938807e-05
2009-09-02,0.2,3.2,2,-0.00022222222222222226,0.0001666666666666667
2009-09-03,0.2,3.25,3,-7.523148148148149e-05,4.6006944444444444e-05
2009-09-04,0.18,3.25,4,-7.69774011299435e-05,6.4453125e-05
2009-09-05,0.2,3.15,5,-7.291666666666667e-05,6.089743589743591e-05
2009-09-06,0.2,3.15,6,-7.291666666666667e-05,6.089743589743591e-05
2009-09-07,0.2,3.24,0,-7.5e-05,4.5833333333333334e-05
2009-09-08,0.2,3.16,1,-7.314814814814814e-05,3.8253968253968256e-05
2009-09-09,0.2,3.18,2,-0.00022083333333333335,0.00011126629422718808
2009-09-10,0.19,3.19,3,-7.46965452847806e-05,5.0335570469798656e-05
2009-09-11,0.21,3.22,4,-7.369146005509642e-05,3.882575757575758e-05
2009-09-12,0.18,3.05,5,-7.43879472693032e-05,6.0112847222222224e-05
2009-09-13,0.18,3.05,6,-7.43879472693032e-05,6.0112847222222224e-05
2009-09-14,0.2,3.16,0,-7.291666666666667e-05,3.940568475452197e-05
2009-09-15,0.15,3.21,1,-7.874396135265701e-05,6.967592592592592e-05
2009-09-16,0.19,3.16,2,-0.00022198879551820725,0.00014932885906040268
2009-09-17,0.23,3.19,3,-7.136404697380309e-05,3.835227272727272e-05
2009-09-18,0.23,3.17,4,-7.091237579042458e-05,3.766478342749529e-05
2009-09-19,0.21,3.0,5,-6.864095500459138e-05,5.046948356807512e-05
2009-09-20,0.21,3.15,6,-7.208448117539026e-05,5.340375586854461e-05
2009-09-21,0.19,3.11,0,-7.282913165266108e-05,4.8844146159582384e-05
2009-09-22,0.2,2.9,1,-6.712962962962962e-05,4.960317460317461e-05
2009-09-23,0.18,3.05,2,-0.00021680790960451978,0.00014470720720720723
2009-09-24,0.21,3.03,3,-6.932966023875116e-05,3.58270202020202e-05
2009-09-25,0.19,3.01,4,-7.049486461251168e-05,4.6979865771812076e-05
2009-09-26,0.21,2.9,5,-6.887052341597797e-05,4.8513302034428786e-05
2009-09-27,0.22,2.9,6,-6.807832422586521e-05,5.752405949256342e-05
2009-09-28,0.19,3.05,0,-7.142857142857143e-05,3.8011695906432746e-05
2009-09-29,0.2,3.06,1,-7.060185185185186e-05,5.897435897435899e-05
2009-09-30,0.21,3.16,2,-0.00021694214876033055,0.0001403225806451613
2009-10-01,0.19,3.21,3,-7.516339869281045e-05,4.142011834319527e-05
2009-10-02,0.19,3.24,4,-7.586367880485526e-05,4.232804232804232e-05
2009-10-03,0.21,3.15,5,-7.208448117539026e-05,5.3979511426319947e-05
2009-10-04,0.2,3.15,6,-7.291666666666667e-05,5.456349206349208e-05
2009-10-05,0.18,3.14,0,-7.43879472693032e-05,6.206597222222224e-05
2009-10-06,0.19,3.19,1,-7.46965452847806e-05,5.0335570469798656e-05
2009-10-07,0.21,3.16,2,-0.00021694214876033055,0.00015740740740740743
2009-10-08,0.21,3.19,3,-7.277318640955004e-05,5.304783950617283e-05
2009-10-09,0.18,3.17,4,-7.485875706214688e-05,5.739379084967321e-05
2009-10-10,0.19,3.0,5,-7.726423902894492e-05,5.835486649440137e-05
2009-10-11,0.2,3.0,6,-7.638888888888889e-05,5.273752012882449e-05
2009-10-12,0.18,3.15,0,-7.462335216572504e-05,6.228298611111111e-05
2009-10-13,0.2,3.13,1,-7.245370370370371e-05,5.979643765903307e-05
2009-10-14,0.19,3.13,2,-0.00021988795518207286,0.00012911522633744855
2009-10-15,0.18,3.15,3,-7.344632768361583e-05,5.5756843800322074e-05
2009-10-16,0.16,3.17,4,-7.686781609195403e-05,4.944444444444444e-05
2009-10-17,0.19,3.15,5,-7.376283846872082e-05,5.515587529976019e-05
2009-10-18,0.19,3.15,6,-7.376283846872082e-05,5.515587529976019e-05
2009-10-19,0.18,3.18,0,-7.532956685499058e-05,5.636070853462159e-05
2009-10-20,0.19,3.14,1,-7.329598506069096e-05,4.320987654320988e-05
2009-10-21,0.19,3.14,2,-0.00022058823529411763,0.00015962441314553997
2009-10-22,0.19,3.0,3,-7.726423902894492e-05,4.1666666666666665e-05
2009-10-23,0.15,3.08,4,-7.560386473429951e-05,5.0383141762452114e-05
2009-10-24,0.2,3.1,5,-7.175925925925927e-05,5.475040257648953e-05
2009-10-25,0.2,3.1,6,-7.175925925925927e-05,5.357142857142856e-05
2009-10-26,0.19,3.11,0,-7.282913165266108e-05,5.262128325508606e-05
2009-10-27,0.19,3.07,1,-7.18954248366013e-05,4.200960219478738e-05
2009-10-28,0.2,3.04,2,-0.00021111111111111113,0.0001606280193236715
2009-10-29,0.17,3.1,3,-7.431149097815765e-05,6.189851268591425e-05
2009-10-30,0.18,3.11,4,-7.368173258003768e-05,6.504065040650405e-05
2009-10-31,0.15,3.15,5,-7.729468599033817e-05,6.444444444444446e-05
2009-11-01,0.15,3.15,6,-7.729468599033817e-05,6.444444444444446e-05
2009-11-02,0.18,3.1,0,-7.344632768361583e-05,5.475040257648953e-05
2009-11-03,0.15,3.11,1,-7.632850241545896e-05,6.355555555555554e-05
2009-11-04,0.13,3.19,2,-0.00024041297935103252,0.0002005420054200542
2009-11-05,0.18,3.13,3,-7.415254237288137e-05,5.657679738562092e-05
2009-11-06,0.18,3.17,4,-7.509416195856874e-05,5.615942028985507e-05
2009-11-07,0.15,3.15,5,-7.729468599033817e-05,5.456349206349208e-05
2009-11-08,0.23,3.15,6,-7.046070460704606e-05,5.515587529976019e-05
2009-11-09,0.18,3.18,0,-7.509416195856874e-05,5.636070853462159e-05
2009-11-10,0.17,3.18,1,-7.621082621082621e-05,6.364829396325459e-05
2009-11-11,0.2,3.15,2,-0.0002201388888888889,0.00016369047619047624
2009-11-12,0.15,3.2,3,-7.971014492753625e-05,5.5555555555555565e-05
2009-11-13,0.17,3.2,4,-7.78727445394112e-05,6.408573928258968e-05
2009-11-14,0.18,3.16,5,-7.485875706214688e-05,5.7189542483660136e-05
2009-11-15,0.22,3.16,6,-7.149362477231329e-05,5.535571542765788e-05
2009-11-16,0.16,3.16,0,-7.662835249042145e-05,4.5824486907289465e-05
2009-11-17,0.15,3.2,1,-7.971014492753625e-05,5.5555555555555565e-05
2009-11-18,0.17,3.17,2,-0.00022792022792022794,0.00017407407407407405
2009-11-19,0.15,3.2,3,-7.971014492753625e-05,5.5555555555555565e-05
2009-11-20,0.17,3.27,4,-7.834757834757837e-05,5.755395683453236e-05
2009-11-21,0.15,2.95,5,-7.246376811594204e-05,6e-05
2009-11-22,0.15,2.95,6,-7.246376811594204e-05,6e-05
2009-11-23,0.17,2.5,0,-6.244064577397911e-05,4.370915032679739e-05
2009-11-24,0.15,2.76,1,-6.76328502415459e-05,4.682539682539683e-05
2009-11-25,0.17,2.77,2,-0.00019943019943019947,0.0001640419947506562
2009-11-26,0.2,2.75,3,-6.25e-05,3.9426523297491045e-05
2009-11-27,0.18,3.09,4,-7.321092278719397e-05,5.454911433172303e-05
2009-11-28,0.15,3.0,5,-7.608695652173914e-05,6.111111111111112e-05
2009-11-29,0.15,3.0,6,-7.608695652173914e-05,6.111111111111112e-05
2009-11-30,0.17,3.0,0,-7.431149097815765e-05,5.215827338129496e-05
2009-12-01,0.16,3.1,1,-7.519157088122605e-05,5.59640522875817e-05
2009-12-02,0.2,3.08,2,-0.00021388888888888884,0.00013050314465408807
2009-12-03,0.17,3.06,3,-7.336182336182336e-05,5.576131687242799e-05
2009-12-04,0.25,3.07,4,-6.711111111111109e-05,5.986218776916452e-05
2009-12-05,0.24,2.95,5,-6.518817204301076e-05,5.9303350970017634e-05
2009-12-06,0.15,2.95,6,-7.246376811594204e-05,5.05952380952381e-05
2009-12-07,0.16,3.06,0,-7.399425287356323e-05,5.514705882352943e-05
2009-12-08,0.15,2.85,1,-7.004830917874396e-05,4.861111111111112e-05
2009-12-09,0.17,2.95,2,-0.0002122507122507123,0.00017585301837270344
2009-12-10,0.18,2.97,3,-7.038606403013182e-05,5.213365539452497e-05
2009-12-11,0.32,2.95,4,-5.955387205387206e-05,4.841820987654321e-05
2009-12-12,0.15,2.5,5,-6.159420289855074e-05,4.9999999999999996e-05
2009-12-13,0.15,2.5,6,-6.159420289855074e-05,4.9999999999999996e-05
2009-12-14,0.15,2.92,0,-7.173913043478262e-05,5.000000000000001e-05
2009-12-15,0.15,2.96,1,-7.270531400966185e-05,5.07936507936508e-05
2009-12-16,0.2,2.95,2,-0.00020486111111111117,0.00012239583333333335
2009-12-17,0.15,2.97,3,-7.294685990338166e-05,5.09920634920635e-05
2009-12-18,0.15,2.98,4,-7.318840579710145e-05,5.1190476190476193e-05
2009-12-19,0.17,2.77,5,-7.027540360873695e-05,4.979423868312756e-05
2009-12-20,0.15,2.77,6,-7.198067632850241e-05,5.949074074074073e-05
2009-12-21,0.18,3.15,0,-7.462335216572504e-05,5.761316872427983e-05
2009-12-22,0.15,2.9,1,-7.125603864734299e-05,4.960317460317461e-05
2009-12-23,0.15,2.8,2,-0.00021449275362318837,0.00014285714285714287
2009-12-24,0.15,2.92,3,-7.173913043478262e-05,5.000000000000001e-05
2009-12-25,0.15,3.0,4,-7.415458937198071e-05,5.1587301587301586e-05
2009-12-26,0.17,3.0,5,-7.241215574548911e-05,5.452674897119341e-05
2009-12-27,0.16,3.0,6,-7.327586206896553e-05,5.392156862745099e-05
2009-12-28,0.15,3.0,0,-7.487922705314011e-05,6.111111111111112e-05
2009-12-29,0.15,3.0,1,-7.367149758454107e-05,5.452674897119341e-05
2009-12-30,0.15,3.31,2,-0.00024275362318840584,0.00017321428571428577
2009-12-31,0.15,3.3,3,-8.21256038647343e-05,6.203007518796992e-05
2010-01-01,0.15,3.35,4,-8.21256038647343e-05,6.888888888888888e-05
2010-01-02,0.15,3.35,5,-8.21256038647343e-05,6.888888888888888e-05
2010-01-03,0.15,3.35,6,-8.21256038647343e-05,6.888888888888888e-05
2010-01-04,0.16,3.2,0,-7.758620689655174e-05,6.481481481481482e-05
2010-01-05,0.18,2.85,1,-6.756120527306969e-05,3.550295857988166e-05
2010-01-06,0.21,2.86,2,-0.00019559228650137738,0.00014319248826291078
2010-01-07,0.16,2.92,3,-7.088122605363985e-05,4.944838455476754e-05
2010-01-08,0.15,2.85,4,-7.246376811594204e-05,5.4487179487179495e-05
2010-01-09,0.15,2.94,5,-7.270531400966185e-05,5.977777777777778e-05
2010-01-10,0.15,2.94,6,-7.270531400966185e-05,4.617117117117118e-05
2010-01-11,0.16,2.9,0,-7.040229885057471e-05,5.820105820105821e-05
2010-01-12,0.19,3.17,1,-7.18954248366013e-05,5.437352245862884e-05
2010-01-13,0.16,3.01,2,-0.00021839080459770118,0.0001536643026004728
2010-01-14,0.17,2.77,3,-7.359924026590693e-05,3.76736111111111e-05
2010-01-15,0.14,2.77,4,-7.626705653021441e-05,4.756195043964827e-05
2010-01-16,0.15,2.86,5,-7.560386473429951e-05,4.139784946236559e-05
